, An Giang, Bà Rịa - Vũng Tàu, Bắc Giang, Bắc Kạn, Bạc Liêu, Bắc Ninh, Bến Tre, Bình Định, Bình Dương, Bình Phước, Bình Thuận, Cà Mau,Thành phố Cần Thơ, Cao Bằng,Thành phố Đà Nẵng, Đắk Lắk, Đắk Nông, Điện Biên, Đồng Nai, Đồng Tháp, Gia Lai, Hà Giang, Hà Nam,Thành phố Hà Nội, Hà Tĩnh, Hải Dương,Thành phố Hải Phòng, Hậu Giang,Thành phố Hồ Chí Minh, Hoà Bình, Hưng Yên, Khánh Hòa, Kiên Giang, Kon Tum, Lai Châu, Lâm Đồng, Lạng Sơn, Lào Cai, Long An, Nam Định, Nghệ An, Ninh Bình, Ninh Thuận, Phú Thọ, Phú Yên, Quảng Bình, Quảng Nam, Quảng Ngãi, Quảng Ninh, Quảng Trị, Sóc Trăng, Sơn La, Tây Ninh, Thái Bình, Thái Nguyên, Thanh Hóa, Thừa Thiên Huế, Tiền Giang, Trà Vinh, Tuyên Quang, Vĩnh Long, Vĩnh Phúc, Yên Bái
2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,32734.0,26453.0,7921.0,81.0,30239.0,11827.0,25971.0,16504.0,290774.0,22795.0,26122.0,38148.0,41145.0,587.0,11770.0,11478.0,5124.0,622.0,97925.0,44588.0,7307.0,7515.0,2567.0,47969.0,1571.0,3548.0,8919.0,12884.0,501902.0,1561.0,5420.0,33835.0,30142.0,980.0,116.0,9701.0,1652.0,627.0,39470.0,3542.0,7910.0,958.0,5817.0,3140.0,7563.0,3657.0,6450.0,5971.0,3630.0,2169.0,30144.0,1379.0,76115.0,2714.0,1845.0,8269.0,13679.0,33920.0,21837.0,1078.0,33342.0,3138.0,583.0
2022-01-02,235.0,72.0,90.0,39.0,464.0,403.0,120.0,576.0,145.0,782.0,22.0,619.0,293.0,46.0,202.0,185.0,105.0,21.0,139.0,140.0,146.0,148.0,85.0,2045.0,9.0,545.0,1804.0,184.0,384.0,147.0,223.0,780.0,169.0,54.0,11.0,240.0,141.0,41.0,51.0,93.0,162.0,99.0,49.0,65.0,119.0,55.0,127.0,112.0,219.0,143.0,171.0,50.0,946.0,69.0,80.0,117.0,350.0,115.0,452.0,24.0,1280.0,92.0,20.0
2022-01-03,168.0,73.0,84.0,64.0,330.0,460.0,267.0,547.0,75.0,619.0,126.0,821.0,140.0,28.0,159.0,0.0,65.0,23.0,72.0,132.0,172.0,236.0,78.0,2100.0,0.0,177.0,1749.0,94.0,662.0,158.0,285.0,786.0,156.0,34.0,8.0,255.0,59.0,51.0,50.0,160.0,106.0,39.0,40.0,94.0,0.0,55.0,153.0,161.0,189.0,53.0,150.0,111.0,919.0,70.0,99.0,224.0,321.0,58.0,517.0,29.0,842.0,99.0,64.0
2022-01-04,232.0,42.0,202.0,0.0,225.0,342.0,420.0,608.0,65.0,593.0,119.0,450.0,196.0,66.0,253.0,367.0,152.0,62.0,51.0,138.0,171.0,179.0,79.0,2499.0,23.0,203.0,602.0,35.0,664.0,107.0,276.0,797.0,97.0,63.0,18.0,202.0,0.0,65.0,41.0,134.0,94.0,134.0,33.0,75.0,166.0,40.0,194.0,157.0,227.0,0.0,103.0,68.0,916.0,78.0,220.0,286.0,285.0,85.0,7063.0,30.0,431.0,137.0,36.0
2022-01-05,193.0,81.0,187.0,45.0,306.0,365.0,499.0,735.0,66.0,682.0,329.0,687.0,282.0,22.0,245.0,273.0,152.0,42.0,103.0,137.0,126.0,227.0,75.0,2505.0,21.0,229.0,792.0,35.0,448.0,121.0,345.0,782.0,202.0,12.0,12.0,228.0,131.0,43.0,34.0,138.0,109.0,85.0,51.0,99.0,136.0,41.0,180.0,215.0,337.0,68.0,196.0,97.0,862.0,148.0,239.0,351.0,260.0,105.0,576.0,30.0,657.0,191.0,27.0
2022-01-06,230.0,152.0,213.0,134.0,301.0,347.0,492.0,575.0,91.0,798.0,124.0,702.0,163.0,86.0,299.0,0.0,106.0,37.0,132.0,120.0,104.0,264.0,95.0,2716.0,29.0,0.0,923.0,48.0,442.0,119.0,397.0,800.0,118.0,0.0,37.0,230.0,22.0,42.0,64.0,156.0,139.0,87.0,42.0,110.0,142.0,59.0,179.0,230.0,327.0,54.0,104.0,117.0,853.0,143.0,193.0,217.0,247.0,117.0,553.0,45.0,9889.0,186.0,46.0
2022-01-07,188.0,263.0,162.0,53.0,210.0,351.0,443.0,667.0,52.0,716.0,121.0,676.0,213.0,31.0,309.0,0.0,106.0,21.0,127.0,135.0,2.0,263.0,98.0,2723.0,0.0,443.0,795.0,148.0,489.0,197.0,319.0,790.0,229.0,23.0,32.0,245.0,0.0,27.0,32.0,172.0,131.0,0.0,39.0,103.0,56.0,54.0,173.0,186.0,345.0,160.0,91.0,96.0,583.0,132.0,165.0,275.0,235.0,97.0,498.0,35.0,699.0,157.0,73.0
2022-01-08,161.0,193.0,182.0,66.0,250.0,382.0,285.0,742.0,59.0,718.0,157.0,587.0,208.0,39.0,474.0,481.0,103.0,20.0,105.0,150.0,181.0,0.0,95.0,2791.0,21.0,181.0,748.0,253.0,436.0,163.0,384.0,798.0,172.0,26.0,21.0,236.0,66.0,74.0,53.0,181.0,129.0,131.0,46.0,111.0,18.0,37.0,158.0,151.0,343.0,114.0,134.0,67.0,587.0,183.0,137.0,290.0,232.0,37.0,575.0,38.0,470.0,197.0,86.0
2022-01-09,140.0,285.0,126.0,71.0,237.0,382.0,454.0,636.0,117.0,8081.0,88.0,615.0,152.0,28.0,433.0,0.0,103.0,105.0,95.0,127.0,0.0,492.0,96.0,2811.0,54.0,175.0,836.0,195.0,472.0,169.0,410.0,790.0,120.0,34.0,41.0,228.0,0.0,47.0,32.0,157.0,128.0,140.0,41.0,118.0,34.0,74.0,126.0,171.0,315.0,63.0,117.0,38.0,475.0,113.0,162.0,293.0,255.0,97.0,138.0,46.0,532.0,170.0,73.0
2022-01-10,126.0,133.0,128.0,27.0,206.0,372.0,370.0,609.0,55.0,640.0,94.0,540.0,132.0,44.0,453.0,0.0,103.0,25.0,46.0,96.0,142.0,189.0,90.0,2830.0,47.0,181.0,592.0,187.0,437.0,118.0,379.0,795.0,100.0,61.0,25.0,227.0,177.0,60.0,22.0,161.0,124.0,101.0,48.0,68.0,77.0,45.0,155.0,202.0,294.0,86.0,122.0,102.0,487.0,83.0,199.0,297.0,271.0,34.0,251.0,55.0,404.0,180.0,79.0
2022-01-11,117.0,294.0,155.0,26.0,193.0,380.0,498.0,671.0,25.0,667.0,156.0,762.0,169.0,37.0,543.0,381.0,114.0,49.0,81.0,109.0,3.0,186.0,98.0,2884.0,66.0,168.0,514.0,175.0,558.0,161.0,347.0,782.0,103.0,38.0,39.0,235.0,87.0,81.0,44.0,145.0,185.0,102.0,50.0,108.0,77.0,105.0,154.0,224.0,240.0,66.0,92.0,79.0,462.0,104.0,184.0,319.0,222.0,65.0,326.0,59.0,377.0,177.0,101.0
2022-01-12,108.0,400.0,163.0,56.0,210.0,375.0,499.0,702.0,34.0,641.0,134.0,535.0,161.0,28.0,592.0,1.0,120.0,66.0,93.0,133.0,59.0,182.0,85.0,2948.0,0.0,245.0,525.0,182.0,696.0,171.0,270.0,12928.0,125.0,0.0,38.0,248.0,0.0,80.0,40.0,227.0,133.0,114.0,40.0,105.0,23.0,100.0,208.0,253.0,319.0,68.0,89.0,106.0,473.0,103.0,186.0,354.0,270.0,27.0,399.0,99.0,395.0,198.0,60.0
2022-01-13,120.0,329.0,199.0,18.0,185.0,346.0,593.0,709.0,24.0,726.0,150.0,599.0,130.0,50.0,657.0,417.0,123.0,55.0,104.0,141.0,93.0,162.0,99.0,2968.0,38.0,203.0,497.0,168.0,701.0,211.0,324.0,677.0,76.0,76.0,44.0,238.0,121.0,59.0,49.0,128.0,158.0,69.0,39.0,68.0,77.0,99.0,201.0,276.0,294.0,83.0,101.0,73.0,451.0,121.0,193.0,337.0,290.0,57.0,360.0,126.0,359.0,215.0,46.0
2022-01-14,81.0,185.0,221.0,10.0,157.0,319.0,555.0,711.0,113.0,643.0,103.0,526.0,139.0,21.0,765.0,176.0,146.0,75.0,92.0,135.0,107.0,149.0,87.0,3029.0,38.0,227.0,507.0,119.0,402.0,199.0,414.0,680.0,118.0,45.0,52.0,0.0,79.0,80.0,33.0,181.0,194.0,68.0,38.0,91.0,169.0,88.0,262.0,397.0,265.0,98.0,74.0,73.0,432.0,125.0,216.0,290.0,310.0,27.0,283.0,113.0,375.0,247.0,72.0
2022-01-15,77.0,95.0,255.0,11.0,176.0,415.0,567.0,581.0,106.0,651.0,116.0,438.0,93.0,23.0,874.0,215.0,92.0,52.0,55.0,133.0,92.0,136.0,51.0,2810.0,64.0,243.0,814.0,94.0,364.0,232.0,335.0,654.0,130.0,0.0,62.0,225.0,0.0,87.0,71.0,205.0,224.0,0.0,40.0,124.0,135.0,71.0,255.0,309.0,312.0,56.0,58.0,47.0,468.0,177.0,192.0,372.0,245.0,50.0,646.0,104.0,393.0,275.0,58.0
2022-01-16,82.0,245.0,235.0,8.0,150.0,442.0,556.0,599.0,61.0,661.0,107.0,395.0,73.0,35.0,888.0,0.0,157.0,55.0,68.0,115.0,137.0,125.0,66.0,2982.0,61.0,346.0,0.0,107.0,289.0,207.0,405.0,680.0,103.0,38.0,49.0,235.0,221.0,96.0,58.0,230.0,173.0,82.0,39.0,90.0,133.0,77.0,255.0,375.0,286.0,74.0,43.0,117.0,446.0,175.0,112.0,384.0,257.0,86.0,295.0,124.0,340.0,271.0,42.0
2022-01-17,59.0,188.0,259.0,14.0,106.0,486.0,588.0,640.0,59.0,609.0,82.0,5769.0,114.0,19.0,924.0,413.0,158.0,55.0,55.0,61.0,100.0,121.0,98.0,2955.0,0.0,262.0,638.0,95.0,204.0,185.0,675.0,556.0,113.0,61.0,26.0,220.0,92.0,66.0,39.0,204.0,174.0,77.0,35.0,145.0,106.0,80.0,220.0,331.0,346.0,40.0,82.0,63.0,316.0,133.0,239.0,358.0,262.0,42.0,472.0,144.0,340.0,253.0,65.0
2022-01-18,45.0,226.0,223.0,27.0,165.0,491.0,470.0,582.0,37.0,514.0,180.0,354.0,77.0,26.0,943.0,181.0,117.0,54.0,49.0,74.0,62.0,120.0,98.0,2935.0,40.0,302.0,1139.0,105.0,226.0,261.0,374.0,507.0,123.0,98.0,33.0,240.0,96.0,92.0,35.0,249.0,186.0,93.0,38.0,166.0,84.0,96.0,287.0,462.0,354.0,45.0,33.0,69.0,335.0,124.0,132.0,544.0,257.0,53.0,638.0,147.0,245.0,305.0,100.0
2022-01-19,41.0,170.0,302.0,14.0,177.0,288.0,561.0,412.0,64.0,535.0,150.0,379.0,71.0,43.0,892.0,3.0,127.0,35.0,77.0,75.0,151.0,109.0,99.0,2909.0,49.0,349.0,0.0,97.0,263.0,251.0,568.0,652.0,35.0,0.0,44.0,245.0,131.0,106.0,49.0,274.0,251.0,126.0,30.0,180.0,164.0,118.0,336.0,490.0,297.0,58.0,34.0,99.0,247.0,187.0,196.0,628.0,277.0,30.0,603.0,89.0,251.0,338.0,110.0
2022-01-20,51.0,154.0,386.0,5.0,135.0,373.0,614.0,521.0,61.0,462.0,138.0,361.0,47.0,38.0,983.0,153.0,98.0,98.0,65.0,80.0,143.0,101.0,98.0,2884.0,55.0,280.0,722.0,90.0,245.0,218.0,565.0,579.0,77.0,119.0,36.0,231.0,143.0,103.0,38.0,283.0,245.0,138.0,29.0,139.0,101.0,132.0,288.0,513.0,389.0,142.0,33.0,98.0,239.0,137.0,235.0,497.0,285.0,37.0,332.0,153.0,269.0,270.0,103.0
2022-01-21,39.0,127.0,299.0,13.0,113.0,418.0,618.0,420.0,95.0,475.0,71.0,319.0,61.0,51.0,964.0,0.0,101.0,115.0,51.0,81.0,99.0,99.0,128.0,2805.0,52.0,341.0,796.0,87.0,227.0,208.0,685.0,346.0,72.0,73.0,22.0,231.0,112.0,134.0,22.0,223.0,233.0,151.0,31.0,209.0,84.0,90.0,344.0,482.0,369.0,56.0,55.0,99.0,237.0,187.0,268.0,509.0,280.0,28.0,240.0,129.0,263.0,280.0,84.0
2022-01-22,44.0,99.0,286.0,15.0,108.0,386.0,555.0,347.0,52.0,498.0,103.0,231.0,42.0,40.0,973.0,332.0,177.0,64.0,56.0,70.0,90.0,88.0,120.0,2945.0,0.0,324.0,745.0,69.0,214.0,265.0,693.0,305.0,115.0,0.0,31.0,242.0,138.0,112.0,50.0,256.0,223.0,158.0,36.0,177.0,22.0,72.0,319.0,461.0,338.0,144.0,40.0,98.0,174.0,183.0,298.0,443.0,279.0,38.0,165.0,66.0,220.0,315.0,109.0
2022-01-23,38.0,73.0,254.0,19.0,128.0,377.0,347.0,358.0,40.0,361.0,40.0,190.0,36.0,35.0,984.0,0.0,126.0,95.0,26.0,50.0,87.0,96.0,129.0,2967.0,56.0,351.0,764.0,72.0,138.0,284.0,629.0,279.0,66.0,45.0,26.0,216.0,153.0,119.0,40.0,266.0,372.0,143.0,27.0,308.0,92.0,86.0,435.0,326.0,427.0,60.0,35.0,82.0,167.0,157.0,399.0,489.0,282.0,16.0,100.0,67.0,137.0,276.0,91.0
2022-01-24,36.0,95.0,292.0,0.0,60.0,335.0,134.0,363.0,31.0,382.0,64.0,191.0,29.0,70.0,958.0,0.0,51.0,44.0,23.0,51.0,86.0,106.0,124.0,2801.0,112.0,342.0,733.0,78.0,97.0,278.0,644.0,159.0,78.0,85.0,26.0,196.0,133.0,115.0,40.0,355.0,306.0,107.0,26.0,295.0,105.0,148.0,270.0,387.0,404.0,125.0,21.0,109.0,158.0,174.0,288.0,585.0,259.0,19.0,93.0,87.0,152.0,297.0,95.0
2022-01-25,35.0,68.0,445.0,34.0,146.0,560.0,352.0,374.0,61.0,335.0,77.0,200.0,42.0,34.0,989.0,303.0,48.0,80.0,31.0,52.0,3.0,104.0,138.0,2956.0,0.0,397.0,704.0,69.0,99.0,386.0,623.0,200.0,26.0,178.0,37.0,225.0,0.0,202.0,38.0,337.0,263.0,34.0,34.0,370.0,50.0,186.0,301.0,400.0,322.0,59.0,12.0,152.0,146.0,267.0,271.0,685.0,305.0,11.0,123.0,70.0,151.0,385.0,114.0
2022-01-26,37.0,115.0,485.0,23.0,0.0,865.0,301.0,433.0,76.0,315.0,87.0,244.0,44.0,62.0,991.0,2.0,69.0,117.0,39.0,54.0,3.0,109.0,137.0,2884.0,131.0,370.0,702.0,57.0,121.0,425.0,387.0,145.0,28.0,192.0,32.0,229.0,154.0,202.0,39.0,360.0,294.0,121.0,29.0,270.0,0.0,121.0,572.0,396.0,297.0,120.0,26.0,140.0,136.0,270.0,235.0,587.0,255.0,26.0,96.0,110.0,153.0,465.0,100.0
2022-01-27,40.0,57.0,272.0,34.0,64.0,794.0,105.0,437.0,92.0,293.0,66.0,165.0,26.0,80.0,873.0,378.0,95.0,81.0,55.0,50.0,183.0,144.0,139.0,2907.0,48.0,417.0,719.0,49.0,168.0,414.0,372.0,113.0,32.0,62.0,90.0,235.0,167.0,100.0,41.0,469.0,316.0,115.0,26.0,347.0,129.0,123.0,527.0,374.0,275.0,96.0,22.0,170.0,135.0,207.0,111.0,727.0,220.0,7.0,82.0,100.0,112.0,462.0,63.0
2022-01-28,25.0,59.0,357.0,41.0,44.0,1013.0,110.0,424.0,47.0,239.0,63.0,145.0,30.0,49.0,886.0,1.0,103.0,82.0,21.0,55.0,63.0,125.0,159.0,2885.0,0.0,341.0,635.0,38.0,153.0,427.0,374.0,129.0,78.0,70.0,27.0,206.0,151.0,169.0,40.0,518.0,266.0,92.0,32.0,454.0,48.0,115.0,617.0,341.0,343.0,112.0,29.0,153.0,126.0,169.0,124.0,582.0,223.0,17.0,50.0,55.0,101.0,369.0,92.0
2022-01-29,37.0,104.0,407.0,0.0,35.0,992.0,4096.0,419.0,24.0,250.0,56.0,126.0,29.0,61.0,865.0,271.0,70.0,108.0,27.0,54.0,79.0,103.0,158.0,2806.0,104.0,363.0,663.0,31.0,166.0,414.0,369.0,94.0,88.0,74.0,32.0,190.0,106.0,188.0,44.0,505.0,314.0,102.0,30.0,397.0,0.0,100.0,601.0,62.0,210.0,130.0,18.0,123.0,130.0,265.0,295.0,732.0,230.0,6.0,59.0,126.0,105.0,347.0,98.0
2022-01-30,13.0,58.0,269.0,112.0,44.0,12887.0,92.0,360.0,35.0,228.0,64.0,92.0,24.0,30.0,876.0,93.0,143.0,17.0,22.0,10.0,52.0,103.0,157.0,2924.0,46.0,277.0,647.0,26.0,148.0,301.0,354.0,72.0,85.0,0.0,22.0,185.0,0.0,145.0,32.0,509.0,308.0,187.0,9.0,545.0,178.0,142.0,480.0,82.0,235.0,97.0,20.0,97.0,106.0,257.0,157.0,505.0,224.0,31.0,38.0,90.0,55.0,261.0,82.0
2022-01-31,20.0,26.0,340.0,57.0,41.0,781.0,87.0,355.0,21.0,189.0,51.0,99.0,12.0,21.0,877.0,0.0,51.0,53.0,8.0,18.0,0.0,87.0,159.0,2728.0,0.0,404.0,552.0,30.0,166.0,235.0,381.0,62.0,94.0,288.0,34.0,198.0,0.0,58.0,14.0,474.0,343.0,180.0,18.0,348.0,79.0,96.0,403.0,61.0,148.0,85.0,0.0,91.0,111.0,266.0,227.0,432.0,207.0,0.0,25.0,75.0,41.0,260.0,70.0
2022-02-01,10.0,43.0,229.0,0.0,37.0,342.0,87.0,444.0,29.0,154.0,11.0,93.0,4.0,15.0,783.0,0.0,52.0,44.0,21.0,11.0,0.0,85.0,160.0,2705.0,0.0,293.0,496.0,39.0,155.0,229.0,355.0,42.0,49.0,0.0,42.0,173.0,0.0,106.0,32.0,330.0,270.0,177.0,0.0,388.0,82.0,112.0,475.0,59.0,116.0,98.0,0.0,82.0,105.0,198.0,246.0,412.0,84.0,2.0,27.0,94.0,37.0,207.0,40.0
